PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-11-01,13:32:45.33,1,1,"Royle, Charlie",,Right,CAL_MUS,"Brown, Kemet",,Left,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,86.39263,-3.517788,-1.820858,2195.702013,203.206542,12:45,6.45054,1.10457,5.48543,-18.32694,19.53355,7.88162,1.62625,0.0572,79.69672,-6.938673,-0.417245,0.442858,,,,,,,,,,,,-4.48599,11.14776,-0.95057,50,6.12951,3.6555,-125.2738,-8.28243,-7.18357,23.48655,-14.32269,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,56937420-5a24-11ed-8825-f32f03efe8ce,85.11178,,,6.69591,,,,,,,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:32:45.33,2022-11-01T13:32:45.3332518-07:00,2022-11-01T20:32:45.3332518Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,45607b92-e066-4947-b186-50e1929484b5,55.01628,-126.21076,11.74327,6.44852,-7.71105,-7.16135,-1.10212,3.94208,-3.59178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-11-01,13:33:20.00,1,2,"Royle, Charlie",,Right,CAL_MUS,"Brown, Kemet",,Left,CAL_MUS,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,Bunt,Out,1,0,,86.27155,-2.173453,-2.201094,2132.506065,209.574594,1:00,6.34096,1.08687,5.93909,-17.56678,19.81269,10.5841,2.85833,-0.07405,79.18103,-5.508678,-0.301152,0.440036,,,,,,,,,,,,-6.06792,11.13422,-0.91745,50,6.15761,4.39658,-125.25233,-5.25238,-9.67268,24.4809,-14.42533,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,6b360be0-5a24-11ed-8825-f32f03efe8ce,85.65764,,,7.09052,,,,,,,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:33:20.00,2022-11-01T13:33:20.0019494-07:00,2022-11-01T20:33:20.0019494Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,2c991ec1-54a4-4118-a314-4fae744432b6,54.56229,-126.14089,12.24045,6.33875,-4.7288,-7.21266,-1.0834,4.74766,-4.83634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-11-01,13:33:59.84,2,1,"Royle, Charlie",,Right,CAL_MUS,"Fenn, Ryan",,Right,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.68482,-3.595566,-2.928816,2216.663772,199.90336,12:45,6.32181,0.80811,5.98875,-14.91139,21.48324,7.34473,1.73803,-1.29667,80.18644,-6.452131,-1.610655,0.4342,,,,,,,,,,,,-4.59,12.40446,-0.58092,50,6.0292,6.19736,-127.00489,-8.37743,-7.49519,26.07321,-11.91838,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,82fc03b0-5a24-11ed-8825-f32f03efe8ce,86.80887,,,7.49838,,,,,,,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:33:59.84,2022-11-01T13:33:59.8462502-07:00,2022-11-01T20:33:59.8462502Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,995d15f4-ba13-46b8-8146-79f42804bdc2,54.51067,-127.92754,13.0366,6.31819,-7.95567,-5.95919,-0.80492,6.4626,-3.7476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-11-01,13:34:13.50,2,2,"Royle, Charlie",,Right,CAL_MUS,"Fenn, Ryan",,Right,CAL_MUS,Undefined,1,Top,1,0,1,Slider,Curveball,InPlay,Undefined,Popup,Out,1,0,,77.46197,-0.555471,-1.362678,2010.717489,106.716609,9:30,5.96381,0.86216,5.64735,-42.07857,4.46626,-10.51776,1.93898,-1.28563,72.00868,-8.237495,-3.243301,0.491029,69.17432,42.599596,-6.926703,4405.466247,109.54817,77.06078,-9.95809,196.6717,141.03346,-4.797309,4.731507,5.04878,2.77221,-0.73952,50,5.88951,3.06181,-112.62,-2.4225,6.54106,18.7741,-28.58248,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,8b251860-5a24-11ed-8825-f32f03efe8ce,76.76216,77.60602,,5.4533,,,,2.46774,2.14375,1.2014,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:34:13.50,2022-11-01T13:34:13.5070758-07:00,2022-11-01T20:34:13.5070758Z,FlyBall,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,62d60003-4d9b-404f-acf0-76d66bbc348c,54.85534,-113.42652,9.38705,5.9672,-1.19463,-14.29124,-0.86502,2.78081,3.27053,182.705082,2.47026,74.0825,-17.01811,4.06526,-0.57305,0.0031,0.014,-0.00197,8E-05,2.14265,68.68812,-16.68533,0.41052,0.13338,-0.09714,0.03212,-0.00508,0.0003,1.20102,-8.99827,2.78797,-0.6969,0.10681,-0.00368,-0.00188,0.0003,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2022-11-01,13:34:47.83,3,1,"Royle, Charlie",,Right,CAL_MUS,"Brown, Kemet",,Left,CAL_MUS,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.2674,-3.910388,-1.31418,2316.576825,201.383323,12:45,6.07687,1.09076,6.12226,-15.65387,18.78706,6.97095,1.15071,0.45652,82.77624,-6.864937,-0.057494,0.422385,,,,,,,,,,,,-3.9437,10.99304,-0.99383,50,5.7687,2.69739,-129.59646,-9.30327,-6.79453,23.77368,-13.23441,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,9f979f70-5a24-11ed-8825-f32f03efe8ce,89.23711,,,6.49116,,,,,,,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:34:47.83,2022-11-01T13:34:47.8367782-07:00,2022-11-01T20:34:47.8367782Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,b8300eb1-520d-47e0-bb49-7e3c30a40ab1,54.37973,-130.39742,11.88684,6.07463,-8.85739,-6.6172,-1.08856,2.92631,-3.39727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-11-01,13:35:01.62,3,2,"Royle, Charlie",,Right,CAL_MUS,"Brown, Kemet",,Left,CAL_MUS,Undefined,1,Top,2,1,0,Curveball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.65424,-1.516063,-3.144855,1341.331155,265.452883,2:45,5.77311,1.17545,6.49517,-39.2001,2.19819,13.80296,1.1123,-0.56411,75.38393,-8.758839,-0.637563,0.463087,,,,,,,,,,,,-7.98874,1.86339,-0.96066,50,5.64959,5.97438,-117.30358,-4.24441,-11.30502,18.94181,-29.53713,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,a7d39fe0-5a24-11ed-8825-f32f03efe8ce,81.39387,,,5.27032,,,,,,,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:35:01.62,2022-11-01T13:35:01.6276518-07:00,2022-11-01T20:35:01.6276518Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,90390f70-dcae-420b-83ca-e477699371af,54.00829,-117.94905,9.47091,5.77707,-3.23789,-14.76857,-1.17081,6.35962,-5.65251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-11-01,13:35:21.76,3,3,"Royle, Charlie",,Right,CAL_MUS,"Brown, Kemet",,Left,CAL_MUS,Undefined,1,Top,2,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.51612,-2.763805,-2.628694,2305.003174,216.29764,1:15,6.08485,1.10286,6.40546,-19.51458,15.36308,10.5017,1.91255,-0.44089,81.46219,-6.455892,-0.726933,0.425055,86.0227,16.999309,47.407682,3462.926473,68.00141,20.17779,86.46226,201.59517,192.99071,57.473547,2.24643,-6.25571,9.11272,-0.9194,50,5.87752,5.51036,-128.5375,-6.76074,-10.51003,25.59026,-16.86404,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,b3d22690-5a24-11ed-8825-f32f03efe8ce,88.67661,20.17306,,7.05393,,,,3.65872,2.04668,0.59915,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:35:21.76,2022-11-01T13:35:21.7630246-07:00,2022-11-01T20:35:21.7630246Z,LineDrive,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,96316cee-c550-4f2a-8c89-0e93a9c41dec,54.09698,-129.35058,12.79513,6.08382,-6.22492,-8.43202,-1.09979,5.8443,-5.25502,,3.65872,81.65558,-23.35862,5.45868,-1.28471,0.23917,-0.03612,0.00361,-0.0001,2.04668,36.8861,-21.01105,2.68723,-0.55505,0.11983,-0.0221,0.00336,-0.00029,0.59915,88.82396,-4.93525,-1.26989,0.70174,-0.24445,0.05952,-0.01017,0.00083,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
8,2022-11-01,13:35:41.92,3,4,"Royle, Charlie",,Right,CAL_MUS,"Brown, Kemet",,Left,CAL_MUS,Undefined,1,Top,2,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.29624,-2.475054,-2.215071,2154.172628,209.450295,1:00,6.18956,0.76912,6.24992,-16.51713,19.65505,10.448,2.52737,-0.40409,79.95617,-5.637861,-0.328555,0.432871,92.49738,33.80727,36.214264,3370.526498,83.5732,67.63541,71.52286,308.81723,259.83103,52.047183,5.240128,-6.08331,11.26961,-0.60963,50,5.99719,4.50276,-126.74606,-5.91605,-9.90203,25.75115,-13.83011,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,bfcf74c0-5a24-11ed-8825-f32f03efe8ce,87.0754,89.36118,,7.34007,,,,3.19319,2.68525,0.44151,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:35:41.92,2022-11-01T13:35:41.9281446-07:00,2022-11-01T20:35:41.9281446Z,FlyBall,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,52f15664-e94e-4e96-b449-ddac4c0c3ec1,54.25141,-127.6069,12.87557,6.18723,-5.45372,-6.91506,-0.76569,4.83377,-4.95101,,3.19811,90.85268,-24.99483,5.84984,-1.01537,0.1188,-0.01407,0.00206,-0.00014,2.68372,75.50556,-18.5595,1.10295,-0.06597,-0.04059,0.02002,-0.00327,0.00018,0.44431,66.54497,-5.67188,-0.04394,0.34796,-0.13434,0.02625,-0.00245,8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
9,2022-11-01,13:36:09.47,3,5,"Royle, Charlie",,Right,CAL_MUS,"Brown, Kemet",,Left,CAL_MUS,Undefined,1,Top,2,2,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.78616,-1.974169,-2.511417,1431.584779,240.032171,2:00,5.7226,1.07682,6.54274,-29.04502,10.1202,15.73993,1.48913,0.08367,77.22475,-7.389416,0.349491,0.450424,,,,,,,,,,,,-8.8915,6.10933,-0.90938,50,5.57311,4.74125,-120.44431,-4.96765,-13.27897,19.74041,-23.05011,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,d0426c90-5a24-11ed-8825-f32f03efe8ce,83.68209,,,5.56141,,,,,,,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:36:09.47,2022-11-01T13:36:09.4770000-07:00,2022-11-01T20:36:09.4770000Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,e01392ab-4d55-45ff-ae0d-643ed090eead,53.96045,-121.09167,9.8702,5.72362,-4.21175,-11.52506,-1.072,5.17672,-6.63948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.90366,2.182352,1.076224,1.106128,1.43017,1.49088,-0.08359,-3.28276,4.94859,1.00113,73.48472,2.33203,-51.30131,-3.23008,74.82607,-4.94827,5.00228,13.28802,-14.1964,0.93285,-53.11217,5.32655,High,High,High,,,High,High,High
10,2022-11-01,13:36:33.98,4,1,"Royle, Charlie",,Right,CAL_MUS,"Steels, Jacob",,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.17816,-3.122019,-2.939788,2268.896772,218.420011,1:15,6.05589,1.12101,6.11778,-19.01186,15.36666,11.44953,1.5784,-0.64527,83.00114,-6.67617,-0.87841,0.422002,,,,,,,,,,,,-6.6226,8.96918,-0.9016,50,5.80598,6.19865,-129.50173,-7.65033,-11.44625,22.54767,-16.6721,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,ded2e8c0-5a24-11ed-8825-f32f03efe8ce,89.31805,,,6.17703,,,,,,,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:36:33.98,2022-11-01T13:36:33.9884070-07:00,2022-11-01T20:36:33.9884070Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,aaf77018-c959-45e4-87d0-1196ffa9141d,54.38489,-130.26295,11.27384,6.05475,-7.08747,-8.33605,-1.1174,6.58508,-5.72312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
11,2022-11-01,13:36:47.92,4,2,"Royle, Charlie",,Right,CAL_MUS,"Steels, Jacob",,Right,CAL_MUS,Undefined,1,Top,0,0,1,Fastball,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.10352,-0.033521,-1.883181,2212.029685,72.466368,8:30,5.92145,1.12233,5.84917,-47.28266,-1.41327,-8.91934,1.95007,-1.37153,72.01945,-8.693579,-3.483884,0.487453,,,,,,,,,,,,4.02835,-0.26595,-0.96396,50,5.89115,4.06127,-113.45783,-1.56945,5.24539,20.96125,-32.52034,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221101-BaggettStadium-Private-1,e72668d0-5a24-11ed-8825-f32f03efe8ce,77.32525,,,6.08407,,,,,,,ecea65a8-23a8-4694-b57f-ef29e13b279e,2022-11-01,20:36:47.92,2022-11-01T13:36:47.9270950-07:00,2022-11-01T20:36:47.9270950Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,9bde269d-0b12-4dd5-9301-bd6ab262ab27,54.65212,-114.31408,10.48063,5.92813,-0.24103,-16.26017,-1.12548,3.847,2.6227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
