PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-11-18,15:04:41.79,1,1,"Baum, Ryan",1000199113,Right,CAL_MUS,"Fenn, Ryan",1000199112,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,88.20996,-2.593893,-2.154608,1883.340277,228.37978,1:30,6.40584,0.90824,6.15733,-20.59178,15.39328,15.89032,2.2901,0.24092,79.94715,-6.501492,0.711769,0.43175,96.56838,-6.903422,-35.160996,,,,,20.27452,13.95981,-31.878509,0.129319,-8.94666,9.15611,-0.75278,50,6.19811,4.17863,-127.90765,-6.39647,-14.64118,29.37933,-17.19014,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,62a3e690-6795-11ed-94bd-a9561b4d8e51,87.30154,2.26885,,8.2628,,,,2.78746,2.26885,-0.00738,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:04:41.79,2022-11-18T15:04:41.7978448-08:00,2022-11-18T23:04:41.7978448Z,GroundBall,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,67b74c03-3567-43e8-8448-cb39a68ea995,54.34287,-128.90131,14.68967,6.40462,-5.81507,-8.59507,-0.90248,4.67382,-7.32059,104.078686,2.78763,114.93383,-25.98022,,,,,,,2.26878,-17.01694,-4.07536,,,,,,,-0.00692,-81.01933,-13.36669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
2,2022-11-18,15:05:10.23,2,1,"Baum, Ryan",1000199113,Right,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.45202,-2.745018,-1.876943,2048.665724,241.168065,2:00,6.34317,0.76087,6.13348,-25.22084,9.57615,15.30572,1.70094,0.30089,81.74763,-7.451531,0.885281,0.424563,,,,,,,,,,,,-8.44851,6.1013,-0.6252,50,6.12029,3.6234,-129.78078,-7.03674,-14.33902,28.39592,-21.81874,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,739954d0-6795-11ed-94bd-a9561b4d8e51,88.7794,,,7.70439,,,,,,,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:05:10.23,2022-11-18T15:05:10.2392400-08:00,2022-11-18T23:05:10.2392400Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,b10af309-a2a8-4619-acec-4900889a5f8a,54.36654,-130.73268,14.19796,6.34392,-6.30532,-10.90937,-0.75472,4.10408,-7.16951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-11-18,15:05:23.14,2,2,"Baum, Ryan",1000199113,Right,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.28267,-2.569102,-2.332752,2071.214114,136.162571,10:30,6.39434,0.80597,5.56654,-38.26321,5.38185,-3.6363,0.80213,-1.67748,73.80454,-9.577945,-2.982082,0.475487,,,,,,,,,,,,1.06591,4.05622,-0.60226,50,6.14771,4.93898,-117.6152,-6.56192,1.46708,25.92964,-26.59114,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,7b4f5c60-6795-11ed-94bd-a9561b4d8e51,79.27119,,,7.47813,,,,,,,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:05:23.14,2022-11-18T15:05:23.1469136-08:00,2022-11-18T23:05:23.1469136Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,903c202b-64c3-48d0-b840-a321c1629d9b,54.93045,-118.6972,12.96482,6.39837,-5.45232,-13.29557,-0.80708,4.87776,0.73354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-11-18,15:05:37.27,2,3,"Baum, Ryan",1000199113,Right,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,1,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.35221,-1.409735,-1.114368,2147.198045,71.517168,8:30,6.45116,0.73436,5.58311,-46.00109,-1.00256,-7.25571,1.30069,-0.91112,73.13907,-9.777966,-2.412611,0.482804,,,,,,,,,,,,3.36488,0.31512,-0.6337,50,6.29984,2.52068,-115.20147,-4.37415,4.50589,22.11072,-31.75208,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,83be7ac0-6795-11ed-94bd-a9561b4d8e51,78.06992,,,6.21314,,,,,,,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:05:37.27,2022-11-18T15:05:37.2770896-08:00,2022-11-18T23:05:37.2770896Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,9bb98cce-7d24-4bd5-9751-5a8dda89d1ba,54.91809,-116.14157,11.05536,6.45712,-3.02413,-15.87604,-0.7368,2.3291,2.25295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-11-18,15:05:52.66,2,4,"Baum, Ryan",1000199113,Right,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,1,2,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,87.39383,-1.985789,-1.382703,1928.90385,228.627114,1:30,6.39441,0.72789,6.09977,-24.10785,12.21453,12.55123,2.54754,0.49474,80.04967,-6.501578,0.880351,0.433769,,,,,,,,,,,,-6.90937,7.21815,-0.62817,50,6.22879,2.56858,-126.93407,-5.14623,-11.25593,26.34634,-20.41505,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,8ce43ef0-6795-11ed-94bd-a9561b4d8e51,86.89515,,,7.34415,,,,,,,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:05:52.66,2022-11-18T15:05:52.6671952-08:00,2022-11-18T23:05:52.6671952Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,cadd4119-0c48-475a-9c0a-74aec083c63c,54.40121,-127.84431,13.17317,6.39441,-4.44091,-10.20753,-0.72363,2.95747,-5.62796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-11-18,15:06:12.86,2,5,"Baum, Ryan",1000199113,Right,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.34803,2.069928,1.051796,1799.899127,35.39516,7:15,6.48511,0.63654,5.19886,-64.6674,-13.01068,-10.62729,3.04431,0.74036,67.93346,-9.669412,-0.83545,0.517291,,,,,,,,,,,,5.6041,-6.48666,-0.72583,50,6.62875,-1.57327,-109.09976,1.67941,6.59289,23.47437,-39.80524,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,98f403b0-6795-11ed-94bd-a9561b4d8e51,72.86507,,,7.41457,,,,,,,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:06:12.86,2022-11-18T15:06:12.8628816-08:00,2022-11-18T23:06:12.8628816Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,b8ecc5db-ed28-4398-b560-363bd23216a5,55.30155,-110.23456,11.73719,6.50105,3.60368,-19.90262,-0.64207,-1.89199,3.29644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-11-18,15:06:27.17,2,6,"Baum, Ryan",1000199113,Right,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,1,3,2,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,81.85442,-2.25025,-2.111039,1643.728917,234.092062,1:45,6.43072,0.75271,5.80011,-26.96938,15.41816,19.19592,2.0878,0.38798,74.24581,-7.301529,1.329917,0.468587,100.59258,15.313842,-39.935414,3447.261744,80.20429,18.31428,-75.28083,210.73094,186.48766,-46.834437,1.88714,-10.51792,9.02032,-0.59105,50,6.22971,3.62664,-118.64085,-5.47032,-14.79841,25.42319,-19.48269,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,a1a0c750-6795-11ed-94bd-a9561b4d8e51,80.43846,18.31737,,7.60861,,,,2.36261,2.15653,-0.38538,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:06:27.17,2022-11-18T15:06:27.1702608-08:00,2022-11-18T23:06:27.1702608Z,LineDrive,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,ba1c7795-9b0a-4c14-980d-6f9b0271ee84,54.69984,-119.64373,12.71159,6.43034,-4.70179,-9.74135,-0.74562,4.2104,-7.3992,,2.36263,109.10458,-25.76171,5.67186,-0.70377,-0.34259,0.26006,-0.07659,0.00894,2.15654,38.9641,-26.04566,3.51907,-0.6542,0.0556,0.02137,-0.00891,0.00111,-0.38536,-91.34729,3.95276,1.24724,-0.07129,-0.39059,0.26921,-0.08005,0.00948,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2022-11-18,15:06:54.24,2,7,"Baum, Ryan",1000199113,Right,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,1,3,2,Fastball,Slider,InPlay,Undefined,FlyBall,Out,1,0,,81.55668,0.013256,-1.368177,1918.723943,122.71489,10:00,6.4096,0.82917,5.54212,-38.97014,3.64449,-3.57067,3.17449,-0.74734,74.74463,-7.134947,-2.005199,0.469841,90.47608,45.435094,16.700308,4844.671961,102.37035,100.77042,40.25289,321.76575,321.32661,27.150121,5.686795,1.42457,2.21847,-0.70809,50,6.38479,2.97002,-118.40736,-1.29282,2.01762,23.11325,-29.03203,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,b1a2fbf0-6795-11ed-94bd-a9561b4d8e51,80.22386,122.75921,,6.81205,,,,1.5651,3.21374,0.75127,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:06:54.24,2022-11-18T15:06:54.2482000-08:00,2022-11-18T23:06:54.2482000Z,FlyBall,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,1988e1aa-23c3-46a1-80ab-d77fcc342ea3,54.95849,-119.37133,11.55663,6.41346,-0.08199,-14.51602,-0.83021,2.88587,1.00881,198.511135,1.56893,89.09907,-22.07659,6.21558,-1.0739,0.06882,0.01212,-0.00256,0.00013,3.20391,94.71567,-22.377,2.11951,-0.49514,0.11919,-0.01708,0.00107,-3E-05,0.75134,26.75674,-0.64993,0.19965,-0.04045,0.0048,-0.00015,-3E-05,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
9,2022-11-18,15:07:32.93,3,1,"Baum, Ryan",1000199113,Right,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.50216,-3.463207,-3.801181,1953.195772,195.402655,12:30,6.36175,0.80485,6.62569,-14.8308,20.87887,5.36154,1.94373,-2.23421,79.18458,-6.381681,-2.828987,0.430095,,,,,,,,,,,,-4.10063,12.52552,-0.54861,50,6.11952,8.28146,-127.90139,-8.05387,-6.63159,32.21136,-11.91766,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,c8a9c270-6795-11ed-94bd-a9561b4d8e51,87.63748,,,9.31758,,,,,,,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:07:32.93,2022-11-18T15:07:32.9326672-08:00,2022-11-18T23:07:32.9326672Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,1cc8d1aa-80fe-47e2-ae21-82687a6cd322,53.8682,-128.8719,16.10568,6.35677,-7.6948,-5.95883,-0.80114,8.48126,-3.3158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-11-18,15:07:46.04,3,2,"Baum, Ryan",1000199113,Right,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,2,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.98533,-3.454078,-2.748224,1598.898356,233.483323,1:45,6.33128,0.80648,5.95273,-30.27679,14.41721,17.10706,0.59717,-0.31871,72.08508,-9.118958,0.327777,0.481167,,,,,,,,,,,,-9.76182,9.0876,-0.59755,50,6.03933,4.90803,-115.66152,-7.85978,-12.92138,26.16772,-20.1451,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221118-BaggettStadium-Private-1,d07f8700-6795-11ed-94bd-a9561b4d8e51,78.33545,,,7.90025,,,,,,,9f364c04-2313-4e78-b755-c98310f08702,2022-11-18,23:07:46.04,2022-11-18T15:07:46.0455504-08:00,2022-11-18T23:07:46.0455504Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,99a53e6b-020b-4091-bad2-f6e012f10731,54.5455,-116.68538,13.08386,6.33144,-7.07157,-10.07255,-0.79948,5.4136,-6.46069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
