PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-10-08,11:37:57.05,1,1,"Rodriguez, Freddie",,Right,CAL_MUS,"Fenn, Ryan",,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.82938,-3.898738,-2.77423,2078.364853,235.096772,1:45,8.04808,0.38694,5.29874,-22.67824,12.5804,16.18969,2.4879,-0.87057,82.25725,-8.094864,0.09969,0.42737,,,,,,,,,,,,-9.05965,7.90851,-0.14708,50,7.67656,5.62443,-131.264,-9.77368,-15.5963,31.23696,-18.55943,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,542d50b0-4738-11ed-aed2-19fc1f7dd32f,88.19627,,,8.57213,,,,,,,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:37:57.05,2022-10-08T11:37:57.0592004-07:00,2022-10-08T18:37:57.0592004Z,,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,835efd52-decd-4bdd-8453-638bae068301,55.2014,-132.496,15.61848,8.0476,-9.0417,-9.27971,-0.38104,6.23955,-7.79815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-10-08,11:38:09.59,1,2,"Rodriguez, Freddie",,Right,CAL_MUS,"Fenn, Ryan",,Right,CAL_MUS,Undefined,1,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.82918,-2.334408,-3.192421,2090.875195,214.017441,1:15,8.05312,0.39557,5.54666,-20.43694,15.0667,9.33036,4.16386,-1.8134,81.45974,-6.166955,-1.531496,0.428852,69.01276,3.82272,2.042948,1186.65732,,,,76.66358,56.14029,3.801884,0.798536,-5.73851,8.70437,-0.12541,50,7.83738,6.84726,-130.05024,-5.98951,-9.73385,29.71081,-17.40941,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,5bb06160-4738-11ed-aed2-19fc1f7dd32f,87.89141,4.94597,,8.36944,,,,2.05829,4.21521,1.7757,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:38:09.59,2022-10-08T11:38:09.5920900-07:00,2022-10-08T18:38:09.5920900Z,GroundBall,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,6d3f0439-2fd0-434f-8c98-7891bb38f582,54.95342,-131.177,14.85541,8.052,-5.32927,-8.70471,-0.39208,7.21641,-4.86693,230.143818,2.08743,100.43285,-9.12475,,,,,,,4.23458,6.42316,-14.71384,,,,,,,1.77218,3.66041,0.61377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2022-10-08,11:38:45.39,2,1,"Rodriguez, Freddie",,Right,CAL_MUS,"Brown, Kemet",,Left,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,92.73076,-2.39512,-1.886903,2093.480591,231.570588,1:45,8.02852,0.61209,5.52553,-19.95092,13.07583,15.13206,4.12423,0.10839,84.74703,-6.111886,0.811002,0.413623,90.26792,1.437506,0.790741,1148.394747,,,,78.61438,51.72312,-1.178771,0.620469,-8.22189,7.60721,-0.45854,50,7.80689,3.74648,-134.49608,-6.33188,-15.03744,29.58136,-18.2608,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,70f57ab0-4738-11ed-aed2-19fc1f7dd32f,91.1276,4.37803,,7.98373,,,,2.39551,4.21763,-0.1128,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:38:45.39,2022-10-08T11:38:45.3934852-07:00,2022-10-08T18:38:45.3934852Z,GroundBall,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,8d1fc3e1-6d1a-4f04-8dec-b6a21413bca4,54.97551,-135.58599,14.79068,8.02779,-5.65907,-9.1304,-0.60678,4.30053,-7.51872,,2.41731,131.86551,-14.69812,,,,,,,4.23178,3.01484,-15.88596,,,,,,,-0.09592,1.45838,-6.34285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,2022-10-08,11:39:12.82,3,1,"Rodriguez, Freddie",,Right,CAL_MUS,"King, Wyatt",,Right,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.31629,-5.652826,-3.324599,2268.578011,232.554157,1:45,8.04171,0.20896,5.17074,-19.98111,15.07572,18.0656,1.03047,-1.41785,83.1977,-9.334166,-0.127328,0.426145,,,,,,,,,,,,-10.10249,9.58666,0.08627,50,7.49781,6.81885,-131.63457,-13.77121,-17.60012,29.79337,-15.47255,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,814a3c20-4738-11ed-aed2-19fc1f7dd32f,88.4497,,,8.11859,,,,,,,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:39:12.82,2022-10-08T11:39:12.8249604-07:00,2022-10-08T18:39:12.8249604Z,,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,0ae2a767-e946-4c68-8b66-24d5d33c78b6,55.33061,-132.83559,14.89668,8.04038,-13.14749,-7.73628,-0.20291,7.52833,-8.80006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-10-08,11:39:39.30,3,2,"Rodriguez, Freddie",,Right,CAL_MUS,"King, Wyatt",,Right,CAL_MUS,Undefined,1,Top,1,1,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,89.48824,-2.853086,-2.542166,2249.81741,225.692502,1:30,7.96616,0.33943,5.72088,-19.67367,15.73237,14.88091,3.66425,-0.79005,81.45977,-6.551797,0.118927,0.428263,84.6514,7.922081,-20.425331,2262.084163,,,,120.62932,101.98332,-23.860116,1.0812,-8.37638,9.21709,-0.13649,50,7.71543,5.12287,-129.66835,-7.09631,-14.17327,28.67907,-16.57824,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,9115a950-4738-11ed-aed2-19fc1f7dd32f,88.01242,7.40868,,8.02847,,,,2.98291,3.77068,0.81407,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:39:39.30,2022-10-08T11:39:39.3038596-07:00,2022-10-08T18:39:39.3038596Z,GroundBall,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,7b8895f8-ad7f-4506-8a29-798356e03f81,54.77973,-130.72122,14.33953,7.96478,-6.48768,-8.28912,-0.33411,5.64321,-7.08664,78.536731,2.98291,115.23893,-17.46131,3.05287,-0.59407,0.08282,-0.01171,0.00136,-7E-05,3.77068,17.11184,-20.93757,2.09629,-0.39471,0.07417,-0.0118,0.00198,-0.00024,0.81407,-42.91485,-4.63331,2.36887,-0.74351,0.19347,-0.04402,0.00847,-0.00092,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2022-10-08,11:40:23.02,4,1,"Rodriguez, Freddie",,Right,CAL_MUS,"Tishenkel, Trevor",,Left,CAL_MUS,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.68828,-3.161238,-4.028038,2143.253976,252.055011,2:30,7.69782,0.52992,5.63737,-33.49293,9.15961,23.86446,1.94717,-1.24553,74.88773,-9.310965,0.233099,0.47005,,,,,,,,,,,,-13.31824,5.97492,-0.20277,50,7.40677,7.38388,-118.20898,-7.63414,-18.77894,23.2667,-23.74933,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,ab2f7c30-4738-11ed-aed2-19fc1f7dd32f,80.18819,,,6.80055,,,,,,,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:40:23.02,2022-10-08T11:40:23.0214916-07:00,2022-10-08T18:40:23.0214916Z,,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,b0642218-ee4a-4cd9-9615-717cafc1ea37,54.86468,-119.16263,11.63335,7.69973,-6.66071,-11.87467,-0.52119,8.15359,-9.38947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-10-08,11:40:48.29,4,2,"Rodriguez, Freddie",,Right,CAL_MUS,"Tishenkel, Trevor",,Left,CAL_MUS,Undefined,1,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.84695,-3.401433,-4.524672,2142.828373,250.667481,2:15,7.70644,0.66073,5.5684,-33.51982,9.15028,21.98273,1.72199,-1.74292,75.03589,-9.543072,-0.608498,0.470146,,,,,,,,,,,,-12.46367,6.02788,-0.28485,50,7.38996,8.48704,-118.3127,-8.15836,-17.61135,23.22956,-23.65657,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,ba3e0200-4738-11ed-aed2-19fc1f7dd32f,80.17171,,,6.81106,,,,,,,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:40:48.29,2022-10-08T11:40:48.2925828-07:00,2022-10-08T18:40:48.2925828Z,,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,57240f87-0ab2-4340-8e90-895b03845617,54.93324,-119.27737,11.61478,7.70836,-7.17596,-11.82828,-0.65247,9.21839,-8.80567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-10-08,11:41:12.56,4,3,"Rodriguez, Freddie",,Right,CAL_MUS,"Tishenkel, Trevor",,Left,CAL_MUS,Undefined,1,Top,1,2,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.79347,-2.019544,-2.150053,2193.879115,241.467135,2:00,7.86255,0.56232,5.40866,-24.12615,11.37859,18.73922,3.95773,0.1085,81.81614,-6.487681,1.18417,0.428859,86.15873,-18.673003,25.060119,,,,,13.93276,6.30111,20.620842,0.099332,-10.16508,6.66402,-0.38485,50,7.66597,4.06332,-130.19386,-5.45588,-17.34531,28.82856,-20.80283,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,c8aaa280-4738-11ed-aed2-19fc1f7dd32f,87.89005,4.03361,,7.97734,,,,2.22836,4.03361,-0.14855,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:41:12.56,2022-10-08T11:41:12.5618436-07:00,2022-10-08T18:41:12.5618436Z,GroundBall,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,88ee00a9-5dc5-40b9-8b44-f443fa5df854,55.09305,-131.31676,14.41428,7.8627,-4.64559,-10.40142,-0.55628,4.73893,-8.67265,180,2.22196,108.84494,,,,,,,,4.03599,-40.60746,,,,,,,,-0.15154,50.89434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2022-10-08,11:41:51.82,5,1,"Rodriguez, Freddie",,Right,CAL_MUS,"Bell, Mikey",,Right,CAL_MUS,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.95437,-2.979924,-2.806379,2305.294658,209.329992,1:00,8.11688,0.39062,5.70565,-14.11225,19.51741,10.30949,4.15845,-1.36721,83.431,-5.686439,-0.965258,0.417381,,,,,,,,,,,,-6.06772,11.14568,-0.1617,50,7.85804,6.06242,-133.13707,-7.3425,-10.81358,30.4787,-12.31084,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,e0118a60-4738-11ed-aed2-19fc1f7dd32f,90.30705,,,8.52337,,,,,,,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:41:51.82,2022-10-08T11:41:51.8237956-07:00,2022-10-08T18:41:51.8237956Z,,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,cfba59b5-0cb4-4a4d-8699-82e15faecd21,54.79292,-134.22982,15.23935,8.11338,-6.90112,-6.15542,-0.38601,6.45012,-5.40679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-10-08,11:42:12.45,5,2,"Rodriguez, Freddie",,Right,CAL_MUS,"Bell, Mikey",,Right,CAL_MUS,Undefined,1,Top,2,0,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,92.23884,-2.590164,-1.926171,2278.954701,241.675523,2:00,8.1833,0.23095,5.74302,-21.15781,12.478,20.83052,4.00544,0.17268,83.09009,-6.565695,1.803905,0.417419,,,,,,,,,,,,-11.24272,7.56693,-0.08369,50,7.95495,3.55567,-133.59268,-6.75788,-19.94971,33.64306,-18.74689,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221008-BaggettStadium-Private-1,ec689150-4738-11ed-aed2-19fc1f7dd32f,90.2988,,,9.14875,,,,,,,cfb8fe73-2d08-44ff-be70-eb4d27d1a85e,2022-10-08,18:42:12.45,2022-10-08T11:42:12.4598532-07:00,2022-10-08T18:42:12.4598532Z,,v3,471251,471251,,"Stevens, Carson",1000114579,Right,CAL_MUS,4ff92d2e-fd07-413c-9be2-9993f33de331,54.75608,-134.7851,16.82153,8.18269,-6.09344,-9.37345,-0.22224,4.26275,-9.97486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
