PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-10-20,16:00:10.12,1,1,"Larkin, Noah",1000114574,Left,CAL_MUS,"Casillas, Aaron",,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.59297,-2.816849,3.166307,2168.90074,145.057728,10:45,6.04247,-2.19432,5.49676,-26.35643,16.25725,-10.42225,1.20506,-0.09806,75.11336,-7.687386,1.311603,0.469836,,,,,,,,,,,,6.14642,9.37308,1.92453,50,5.77789,-6.12806,-118.22177,-6.65887,8.73299,21.70723,-18.85655,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,eb4ad800-50ca-11ed-9785-d963f1702f03,80.22476,,,6.4796,,,,,,,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:00:10.12,2022-10-20T16:00:10.1251618-07:00,2022-10-20T23:00:10.1251618Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,8b4d3f8e-9f89-4355-bbc9-3e3b3e13583b,55.00412,-119.13705,10.85362,6.0419,-5.86378,-9.42827,2.19068,-6.49628,4.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-10-20,16:00:28.08,1,2,"Larkin, Noah",1000114574,Left,CAL_MUS,"Casillas, Aaron",,Right,CAL_MUS,Undefined,1,Top,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,68.69539,2.634377,-0.719683,2626.271517,298.845893,4:00,5.98424,-2.22993,4.69279,-70.08567,-7.52662,17.50277,2.6469,-1.4547,62.80655,-9.955484,2.357441,0.569268,,,,,,,,,,,,-8.74922,-3.81988,2.28635,50,6.18871,0.58592,-99.50467,2.25255,-8.68313,17.47592,-35.96506,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,f63be650-50ca-11ed-9785-d963f1702f03,66.21216,,,5.88884,,,,,,,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:00:28.08,2022-10-20T16:00:28.0881186-07:00,2022-10-20T23:00:28.0881186Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,2dd80682-3f74-433a-a345-16a95ef652c3,55.80994,-100.51989,8.73796,5.99717,4.34184,-17.98253,2.23765,1.09034,-4.34156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-10-20,16:00:44.44,1,3,"Larkin, Noah",1000114574,Left,CAL_MUS,"Casillas, Aaron",,Right,CAL_MUS,Undefined,1,Top,0,0,1,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,70.44307,2.077267,2.013666,2665.754696,292.181697,3:45,5.94074,-2.25957,4.44063,-65.8383,-5.61988,18.76962,2.43768,1.22606,64.41032,-9.684993,5.291076,0.558517,80.18009,-11.540282,-73.645916,,,,,14.80133,3.88913,-64.017055,0.105686,-8.54709,-2.89071,2.02654,50,6.09646,-4.31155,-101.95155,1.43264,-8.88284,18.7279,-35.17833,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,ffd1d170-50ca-11ed-9785-d963f1702f03,67.4867,2.49261,,6.03275,,,,3.04717,2.49261,-1.59154,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:00:44.44,2022-10-20T16:00:44.4410402-07:00,2022-10-20T23:00:44.4410402Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,a1009858-5af4-4ba5-a31e-9962a3002bcb,56.06226,-103.05913,9.36395,5.95022,3.51312,-17.58916,2.26599,-3.78621,-4.44142,,3.04579,32.52424,,,,,,,,2.49362,-23.58521,,,,,,,,-1.58682,-110.83575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
4,2022-10-20,16:01:07.57,1,4,"Larkin, Noah",1000114574,Left,CAL_MUS,"Casillas, Aaron",,Right,CAL_MUS,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,83.65406,-1.347128,4.242606,2216.440583,151.11135,11:00,6.1194,-2.07162,5.59319,-21.87344,18.99186,-9.69615,3.03509,1.08902,75.8772,-5.47136,2.519314,0.460096,82.50298,56.178506,-43.789304,,75.18333,125.3741,-80.29613,227.15508,108.40949,-47.67681,5.603392,6.20937,10.44331,1.71363,50,5.98968,-8.58365,-121.03897,-3.50819,9.1403,25.33441,-16.80135,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,0d8e5bd0-50cb-11ed-9785-d963f1702f03,81.92295,127.9988,,7.77685,,,,2.01526,2.98055,-0.98428,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:01:07.57,2022-10-20T16:01:07.5774498-07:00,2022-10-20T23:01:07.5774498Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,2e3e7970-64fa-423b-a7d7-fbb0d4c28388,54.90598,-122.06151,12.66721,6.11759,-2.83005,-8.40067,2.06753,-8.95257,4.57015,168.271936,2.01485,48.61337,-13.3319,3.86904,-0.59093,-0.00509,0.02034,-0.00325,0.00017,2.97584,100.60353,-24.71802,2.69766,-0.55918,0.09332,-0.00868,0.00013,2E-05,-0.98659,-46.56069,8.64645,-2.01046,0.18013,0.04469,-0.01668,0.00205,-9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
5,2022-10-20,16:01:47.74,2,1,"Larkin, Noah",1000114574,Left,CAL_MUS,"Brown, Kemet",,Right,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,83.60986,-3.255252,2.1823,2139.923651,140.855392,10:45,6.09566,-2.37967,5.36109,-23.64797,17.30304,-12.98497,1.06681,-1.41427,76.60092,-7.637556,-0.125583,0.460578,,,,,,,,,,,,7.13264,10.00532,2.19313,50,5.78624,-4.06816,-121.09525,-7.65616,10.58574,23.76003,-17.32494,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,257744f0-50cb-11ed-9785-d963f1702f03,81.83717,,,7.00895,,,,,,,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:01:47.74,2022-10-20T16:01:47.7405218-07:00,2022-10-20T23:01:47.7405218Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,155dc208-d92a-4478-a722-7558326f60cb,55.13832,-122.09928,11.88001,6.0943,-6.92407,-8.66247,2.37449,-4.51548,5.29287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-10-20,16:02:05.32,2,2,"Larkin, Noah",1000114574,Left,CAL_MUS,"Brown, Kemet",,Right,CAL_MUS,Undefined,1,Top,1,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.0535,-1.215602,4.064152,1649.787295,88.270844,9:00,5.83205,-2.36823,5.44011,-47.00089,1.06496,-15.60056,0.774,0.14375,70.99115,-9.753495,1.288707,0.498988,,,,,,,,,,,,9.10575,1.24106,2.01966,50,5.6913,-7.35262,-111.6458,-3.90822,11.47936,20.32602,-30.60948,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,2ffbd5d0-50cb-11ed-9785-d963f1702f03,75.53783,,,6.06235,,,,,,,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:02:05.32,2022-10-20T16:02:05.3248546-07:00,2022-10-20T23:02:05.3248546Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,c5374b58-2091-470a-8e4b-97a5e80a7222,55.06301,-112.56379,10.16301,5.83659,-2.52579,-15.30474,2.36343,-7.87107,5.73968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-10-20,16:02:26.79,2,3,"Larkin, Noah",1000114574,Left,CAL_MUS,"Brown, Kemet",,Right,CAL_MUS,Undefined,1,Top,1,1,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.42619,1.410756,0.5521,2674.841835,296.1778,3:45,5.88397,-2.17971,4.79614,-67.34771,-7.67516,19.92985,1.60886,0.00431,64.18481,-10.698479,4.06503,0.555979,,,,,,,,,,,,-9.63993,-3.66921,2.10624,50,5.96595,-1.73869,-102.02627,0.26866,-9.96959,19.73543,-35.96875,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,3ccffc00-50cb-11ed-9785-d963f1702f03,67.79467,,,6.24138,,,,,,,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:02:26.79,2022-10-20T16:02:26.7977250-07:00,2022-10-20T23:02:26.7977250Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,777ee660-5e31-4e6a-9ed0-48fc055ab345,55.70642,-103.12418,9.86772,5.89534,2.26966,-17.98437,2.18753,-1.18407,-4.9848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-10-20,16:02:43.95,2,4,"Larkin, Noah",1000114574,Left,CAL_MUS,"Brown, Kemet",,Right,CAL_MUS,Undefined,1,Top,1,1,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,71.27836,1.81226,1.482879,2791.645347,315.312011,4:30,6.03355,-2.10604,4.77331,-74.34264,-15.60725,17.59312,1.55756,0.76618,64.68337,-11.516368,4.582927,0.551596,81.45324,7.928566,-71.970097,2447.55521,,,,96.61885,91.65024,-72.648964,0.87822,-8.21241,-7.89642,1.94094,50,6.14907,-3.33727,-103.17775,0.74429,-8.6181,21.40793,-40.46056,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,47031180-50cb-11ed-9785-d963f1702f03,68.33339,5.01933,,6.59499,,,,4.02626,2.03211,-0.71688,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:02:43.95,2022-10-20T16:02:43.9535138-07:00,2022-10-20T23:02:43.9535138Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,3caebca2-d665-4742-b530-f032575cfc4f,55.73105,-104.36008,10.70397,6.04625,2.97888,-20.23028,2.11212,-2.8613,-4.30905,,4.02626,36.62241,-10.84393,1.74266,-0.37084,0.06145,-0.00741,0.00143,-0.00022,2.03211,16.47875,-23.82345,3.24408,-0.66809,0.15513,-0.02687,0.00449,-0.0006,-0.71688,-112.51235,9.46057,0.06882,-0.1157,0.07425,-0.02007,0.00332,-0.00038,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
9,2022-10-20,16:03:05.97,2,5,"Larkin, Noah",1000114574,Left,CAL_MUS,"Brown, Kemet",,Right,CAL_MUS,Undefined,1,Top,1,1,2,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,0,0,,83.32046,-0.982,4.051468,2252.917024,154.76139,11:15,6.02045,-2.09673,5.53005,-21.52481,19.90001,-8.68178,3.30634,0.97351,75.25975,-5.055122,2.509967,0.463235,,,,,,,,,,,,5.65024,10.78142,1.75015,50,5.92107,-8.17643,-120.52266,-2.70586,8.21573,25.92587,-16.49731,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,541cf340-50cb-11ed-9785-d963f1702f03,81.36779,,,8.06071,,,,,,,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:03:05.97,2022-10-20T16:03:05.9768866-07:00,2022-10-20T23:03:05.9768866Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,cb471950-c6e4-413e-8b90-a4c03a82129e,54.96774,-121.58658,12.96293,6.01822,-2.02885,-8.24866,2.09261,-8.51358,4.10786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-10-20,16:03:47.43,3,1,"Larkin, Noah",1000114574,Left,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,82.28488,-1.072228,3.343087,2190.510232,134.09779,10:30,5.99622,-2.46479,5.48409,-25.47927,16.96426,-15.94682,2.86792,-0.66227,74.45358,-5.847716,0.507678,0.468897,89.61399,44.504079,26.887308,4578.976372,98.15248,98.13159,49.65975,308.97165,296.28176,26.039179,5.755186,9.14115,9.32784,2.1828,50,5.88521,-6.31394,-119.15334,-3.02556,12.99373,25.30141,-18.91491,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221020-BaggettStadium-Private-1,6cd169c0-50cb-11ed-9785-d963f1702f03,80.3854,121.77918,,7.83131,,,,3.68814,3.10757,0.69823,fd16b845-3ce6-4517-ac40-f29dc7373b02,2022-10-20,23:03:47.43,2022-10-20T16:03:47.4396194-07:00,2022-10-20T23:03:47.4396194Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,86174409-cd3e-45df-8eda-313a12d76158,55.01566,-120.21367,12.65071,5.99539,-2.23288,-9.45745,2.45882,-6.85848,6.49686,184.361572,3.69226,83.51678,-19.3117,5.18144,-0.84859,0.04033,0.01316,-0.00242,0.00012,3.09994,92.2613,-20.81656,1.61907,-0.33516,0.0694,-0.00755,0.00016,1E-05,0.70112,42.33612,-8.43487,1.71692,-0.13408,-0.0409,0.01405,-0.00166,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
