PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-11-11,12:31:58.57,1,1,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Fenn, Ryan",1000199112,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,92.70085,-0.86525,-2.642924,2416.748979,233.501204,1:45,5.68189,1.49595,6.28854,-18.62304,13.35603,16.70497,3.33166,0.45064,84.80426,-4.398844,0.375154,0.407009,54.86952,55.533016,72.981182,4578.030792,,,,117.59777,79.83011,80.510484,3.819949,-9.42363,7.48445,-1.30903,50,5.60896,5.52751,-134.68505,-2.59822,-17.33189,28.9097,-18.40864,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,e3bad360-61ff-11ed-bd99-2776b5320686,92.60829,60.06671,,7.89659,,,,1.96521,2.88338,-0.66428,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:31:58.57,2022-11-11T12:31:58.5731808-08:00,2022-11-11T20:31:58.5731808Z,Popup,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,df299367-6501-4ddd-8d93-28f3616aba30,54.2128,-135.5863,14.45485,5.68101,-2.02434,-9.20432,-1.48977,6.06783,-8.66595,207.425736,1.96789,13.25668,-5.77572,1.13103,0.36187,-0.28979,0.06781,-0.00507,-9E-05,2.88556,66.27513,-21.3088,0.83012,0.94332,-0.78103,0.28198,-0.04932,0.00336,-0.66172,43.47616,-6.76056,0.86732,0.56037,-0.40862,0.11726,-0.01566,0.00078,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,2022-11-11,12:32:18.46,1,2,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Fenn, Ryan",1000199112,Right,CAL_MUS,Undefined,1,Top,0,0,1,ChangeUp,Slider,InPlay,Undefined,GroundBall,Out,1,0,,84.50641,-0.673371,-2.164185,2615.825569,219.250276,1:15,5.45938,1.61878,6.06921,-36.3727,2.75965,1.19146,1.80471,-0.28564,77.10122,-7.412102,-1.949559,0.450235,96.91549,-5.605916,-37.704262,,,,,23.71215,23.03028,-32.830264,0.150973,-1.28095,1.93819,-1.45171,50,5.38756,4.59171,-122.69412,-2.60819,-1.93518,26.29927,-29.24595,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,ef9668c0-61ff-11ed-bd99-2776b5320686,83.71722,2.09865,,7.40519,,,,3.00866,2.09865,0.22073,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:32:18.46,2022-11-11T12:32:18.4690000-08:00,2022-11-11T20:32:18.4690000Z,GroundBall,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,c8830b38-feac-4357-8a50-1fba31cd8930,54.43239,-123.64054,13.14964,5.46248,-1.55572,-14.62298,-1.6182,4.66135,-0.96759,180,3.00561,112.04806,,,,,,,,2.09904,-13.9009,,,,,,,,0.2231,-86.61389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2022-11-11,12:32:51.38,2,1,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,92.6424,-2.333577,-2.065041,2364.763973,237.24606,2:00,5.73267,1.33308,6.06232,-19.77544,12.90698,18.29552,1.92232,0.94562,84.01657,-6.070188,1.229729,0.411461,81.96508,-14.692727,-93.470007,,,,,7.02534,4.91364,-69.320376,0.053382,-10.12162,7.71103,-1.18271,50,5.54088,4.06825,-134.37768,-6.1063,-18.30769,32.05162,-18.22661,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,03330230-6200-11ed-bd99-2776b5320686,91.60638,1.6303,,8.62584,,,,2.85727,1.6303,-0.36655,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:32:51.38,2022-11-11T12:32:51.3800416-08:00,2022-11-11T20:32:51.3800416Z,GroundBall,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,07c419ff-85a4-40ff-b404-bdc8c15c3b4c,54.43839,-135.43219,16.02581,5.73191,-5.50664,-9.11331,-1.32646,4.67058,-9.15385,180,2.85737,-7.04962,,,,,,,,1.63072,-30.54019,,,,,,,,-0.36494,-116.25899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
4,2022-11-11,12:33:11.18,2,2,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.32922,-0.421705,-1.152673,2384.746384,216.539264,1:15,5.72367,1.47238,6.00646,-13.38324,19.61808,13.67548,4.2176,1.5439,83.24042,-3.03222,1.306543,0.413464,,,,,,,,,,,,-7.28288,10.48654,-1.38862,50,5.68292,2.07393,-133.95213,-1.31641,-13.06948,32.26242,-13.35546,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,0ef988f0-6200-11ed-bd99-2776b5320686,91.16267,,,9.08879,,,,,,,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:33:11.18,2022-11-11T12:33:11.1830240-08:00,2022-11-11T20:33:11.1830240Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,550d8fd3-5d16-4282-ad2c-eda0d4fefee3,54.48938,-135.02907,16.13121,5.71942,-0.87059,-6.67773,-1.46513,2.51019,-6.53474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-11-11,12:33:28.63,2,3,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.43629,-0.546644,-3.412069,2589.338145,62.201866,8:00,5.27576,1.68386,5.95192,-38.47943,1.26154,-0.27453,1.56124,-1.50732,76.53827,-7.657756,-3.461316,0.453723,,,,,,,,,,,,-0.95886,1.27803,-1.41206,50,5.2111,7.30337,-122.30666,-2.45813,-1.43065,27.49774,-30.26721,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,19689600-6200-11ed-bd99-2776b5320686,83.07369,,,7.89803,,,,,,,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:33:28.63,2022-11-11T12:33:28.6371040-08:00,2022-11-11T20:33:28.6371040Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,7ad116ee-c82d-408f-a036-9e9ed4ff9416,54.54574,-123.32442,13.74887,5.28135,-1.33786,-15.13361,-1.68336,7.35632,-0.71532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-11-11,12:33:43.67,2,4,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,0,2,1,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.51176,-1.523424,-3.694162,2510.530974,228.630359,1:30,5.15793,1.80228,6.07278,-37.18561,2.33689,1.06413,0.64617,-1.53218,76.7367,-8.400123,-3.502838,0.452474,,,,,,,,,,,,-1.73461,2.13752,-1.51646,50,5.02037,7.85861,-122.37223,-4.47451,-2.59118,27.49913,-28.98097,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,226156c0-6200-11ed-bd99-2776b5320686,83.30302,,,7.77506,,,,,,,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:33:43.67,2022-11-11T12:33:43.6720000-08:00,2022-11-11T20:33:43.6720000Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,6b5bc467-ac00-48d4-861a-c3d3840b8fcf,54.42513,-123.36262,13.74956,5.16272,-3.43075,-14.49049,-1.80117,7.95193,-1.29559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-11-11,12:33:58.34,2,5,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,0,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.58615,-1.951828,-1.904975,2377.696923,218.326673,1:15,5.47519,1.46176,6.16138,-14.19091,19.06871,14.16505,2.48782,0.88171,82.99268,-4.701505,0.64922,0.415078,,,,,,,,,,,,-7.87485,10.77607,-1.32411,50,5.31958,3.81642,-132.88287,-4.89554,-13.95454,30.8543,-13.07842,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,2b212d30-6200-11ed-bd99-2776b5320686,90.80805,,,8.59347,,,,,,,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:33:58.34,2022-11-11T12:33:58.3406816-08:00,2022-11-11T20:33:58.3406816Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,d2b9feee-066e-444d-94c5-be818a326c7a,54.33733,-133.88618,15.42715,5.47186,-4.47027,-6.53921,-1.45559,4.27019,-6.97727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-11-11,12:34:15.05,2,6,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,0,3,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.64559,-1.137454,-2.697098,2400.126423,214.379347,1:15,5.49864,1.43559,6.4225,-12.60312,19.49265,12.60072,3.40149,0.00452,84.07724,-3.607252,-0.416045,0.407751,,,,,,,,,,,,-7.32174,10.79725,-1.24818,50,5.41122,5.8054,-134.47893,-2.95715,-13.32967,30.75274,-12.51701,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,350c1620-6200-11ed-bd99-2776b5320686,92.4398,,,8.56835,,,,,,,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:34:15.05,2022-11-11T12:34:15.0510000-08:00,2022-11-11T20:34:15.0510000Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,246e0840-bee8-425d-949e-7a01fb46f9f4,54.07588,-135.4078,15.37637,5.49483,-2.57908,-6.25851,-1.4296,6.20801,-6.66483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.84214,2.653476,1.438413,1.215063,-2.01972,3.17882,0.01597,-3.59756,5.89717,1.79478,70.28313,1.56881,-54.49927,-3.55351,64.89624,-3.40736,5.94193,12.92295,-13.60798,1.72989,-51.69335,4.47196,High,High,High,,,High,High,High
9,2022-11-11,12:34:46.09,3,1,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.82237,-0.628931,-2.191737,2368.424766,220.036572,1:15,5.57967,1.4783,6.25481,-15.05887,17.95458,14.11957,3.74434,0.63279,82.95394,-3.549324,0.357829,0.413539,,,,,,,,,,,,-7.93351,9.81174,-1.32179,50,5.52529,4.49275,-133.24863,-1.85114,-14.11017,31.50739,-14.72337,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,478d5480-6200-11ed-bd99-2776b5320686,91.14594,,,8.86844,,,,,,,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:34:46.09,2022-11-11T12:34:46.0920544-08:00,2022-11-11T20:34:46.0920544Z,,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,eaed204b-7e6f-421b-8aba-1c90af1c70ee,54.24268,-134.24809,15.75369,5.57661,-1.38409,-7.36168,-1.47141,4.94035,-7.05509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-11-11,12:34:57.84,3,2,"Rodriguez, Freddie",1000115876,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,1,Top,1,1,0,Sinker,Changeup,InPlay,Undefined,Popup,Out,1,0,,84.24833,-1.269696,-3.293738,2198.953837,245.186957,2:15,5.27425,1.70212,6.1969,-29.21053,10.02847,18.80084,1.66574,0.22478,76.67185,-6.744655,0.09741,0.450848,60.21574,69.893385,-5.590831,,,,,88.43262,42.71632,-21.446691,4.464752,-10.84418,5.95103,-1.46376,50,5.16376,6.33335,-122.2245,-3.58618,-16.26713,25.96869,-23.24702,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221111-BaggettStadium-Private-1,4e987610-6200-11ed-bd99-2776b5320686,83.6034,88.05895,,7.57648,,,,3.71699,2.01009,-0.21728,bd8be8d0-1b4a-42a0-b20b-b872f495f0fa,2022-11-11,20:34:57.84,2022-11-11T12:34:57.8448608-08:00,2022-11-11T20:34:57.8448608Z,Popup,v3,471251,471251,,"Villegas, Collin",1000083288,Right,CAL_MUS,65d585e4-fc59-44cf-8149-6f624bd9b645,54.30494,-123.13577,12.98435,5.27529,-2.77042,-11.62351,-1.69602,6.90417,-8.13357,165.339317,3.71108,30.35118,-9.20441,4.10334,-1.6347,0.54995,-0.12403,0.01621,-0.00098,2.00408,83.08666,-24.4565,3.80808,-1.69342,0.67981,-0.16763,0.02155,-0.00122,-0.22218,-2.83921,-3.90396,2.49115,-1.34446,0.54879,-0.13818,0.01889,-0.00112,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
