PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,10/28/2022,55:10.8,1,1,"Dueck, Owen",,Left,CAL_MUS,"Steels, Jacob",,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.804,-1.958276,2.051385,2425.930272,153.709011,11:00,5.94922,-1.20414,5.4665,-21.35552,18.29981,-8.38874,2.33489,0.01758,77.34682,-5.96133,0.558409,0.453234,,,,,,,,,,,,4.80772,10.17138,1.02945,50,5.76248,-4.04647,-122.93373,-4.87285,7.33619,25.02406,-16.6533,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,321c0fb0-570b-11ed-bfbd-1fafa06de6ca,83.16333,,,7.45718,,,,,,,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,55:10.8,2022-10-28T14:55:10.8300000-07:00,2022-10-28T21:55:10.8300000Z,,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,646d053b-2b77-4246-9942-6afbcf504e51,55.03188,-123.95378,12.51203,5.94727,-4.19402,-8.32665,1.20049,-4.34552,3.66809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,10/28/2022,56:05.7,1,2,"Dueck, Owen",,Left,CAL_MUS,"Steels, Jacob",,Right,CAL_MUS,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,85.19379,-2.150322,2.45457,2460.11696,164.428162,11:30,5.98015,-1.08082,5.12278,-21.28741,18.7669,-4.8387,2.17794,0.8294,77.29976,-6.127119,1.599434,0.455508,69.10638,37.110356,0.615898,4212.983835,109.67425,57.18261,8.45832,225.98302,225.98302,7.553304,3.972989,3.15858,10.40335,0.85395,50,5.76199,-5.07299,-123.31492,-5.33524,4.82256,26.45791,-16.29019,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,52ca7490-570b-11ed-bfbd-1fafa06de6ca,82.74811,58.02956,,7.89403,,,,1.65373,2.20123,-0.81324,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,56:05.7,2022-10-28T14:56:05.7400000-07:00,2022-10-28T21:56:05.7400000Z,FlyBall,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,a07e5ee3-b96c-4dcd-a5aa-020ea81b124f,55.37552,-124.46292,13.22895,5.97815,-4.62841,-8.1451,1.07861,-5.28224,2.41128,209.312593,1.65452,80.80344,-13.7864,3.46329,-0.59667,0.06279,-0.00659,0.00162,-0.00018,2.20152,61.14162,-18.08058,0.62131,0.27504,-0.2272,0.08063,-0.01382,0.00091,-0.81354,0.87732,4.54091,-1.40747,0.27603,-0.02467,-0.002,0.00055,-2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,10/28/2022,57:02.7,2,1,"Dueck, Owen",,Left,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.31687,-1.195195,1.998528,2389.423871,162.824845,11:30,6.06405,-1.04117,5.17071,-19.27895,21.63777,-6.23174,3.33183,0.32108,76.08556,-4.847908,0.895991,0.460386,,,,,,,,,,,,3.71555,11.55851,0.85987,50,5.93874,-3.98314,-122.07238,-3.13275,5.53929,26.72264,-14.9422,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,74e1df50-570b-11ed-bfbd-1fafa06de6ca,81.87142,,,8.2313,,,,,,,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,57:02.8,2022-10-28T14:57:02.7500000-07:00,2022-10-28T21:57:02.7500000Z,,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,e06bc5f1-8292-4dac-9ce4-1cc8e1708c8a,55.32547,-123.23265,13.36132,6.06068,-2.48397,-7.4711,1.03803,-4.22365,2.76965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,10/28/2022,57:27.7,2,2,"Dueck, Owen",,Left,CAL_MUS,"Stafford, Ryan",1000070790,Right,CAL_MUS,Undefined,1,Top,0,1,0,ChangeUp,Changeup,InPlay,Undefined,Popup,Out,1,0,,77.54519,-0.717851,3.111791,1572.969705,138.531798,10:30,5.79615,-1.09009,4.8732,-31.93659,17.01343,-13.47379,2.45444,0.73463,70.17319,-6.608208,0.742383,0.503556,72.15458,61.831595,-5.28717,,109.99982,100.48951,-0.19194,145.38584,145.38584,2.515807,4.968737,7.64331,9.11071,0.79599,50,5.69933,-5.54279,-112.16999,-2.45731,9.62456,22.4977,-20.7017,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,83a663d0-570b-11ed-bfbd-1fafa06de6ca,74.8525,110.56339,,7.37201,,,,2.1954,2.59508,-0.74143,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,57:27.7,2022-10-28T14:57:27.7250000-07:00,2022-10-28T21:57:27.7250000Z,Popup,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,814d31f8-d351-4d65-abaa-2b9fe2779440,55.62503,-113.29258,11.24885,5.79617,-1.42435,-10.35085,1.08455,-6.02303,4.81228,190.717995,2.18077,50.0468,-14.50097,6.67146,-2.87399,1.0134,-0.23378,0.0305,-0.00174,2.58253,93.57713,-25.87478,4.75601,-2.28866,0.93083,-0.22647,0.02889,-0.00158,-0.73383,-4.76753,5.03042,-2.99074,1.54651,-0.60337,0.1461,-0.01931,0.00109,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
5,10/28/2022,58:37.2,3,1,"Dueck, Owen",,Left,CAL_MUS,"Shimao, Tate",,Right,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.91632,-1.430323,1.914982,2384.142542,148.541013,11:00,5.88126,-1.0102,5.47141,-17.83572,21.03792,-12.02985,3.05536,-0.21989,77.69137,-4.830309,-0.226021,0.448744,,,,,,,,,,,,6.61555,11.41505,0.85014,50,5.74372,-3.63565,-124.49181,-3.62636,10.27694,27.35669,-14.44136,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,ad05d210-570b-11ed-bfbd-1fafa06de6ca,83.99536,,,8.22495,,,,,,,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,58:37.2,2022-10-28T14:58:37.1910000-07:00,2022-10-28T21:58:37.1910000Z,,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,55458e8b-aae9-4acf-a4f0-24e0af615bb3,55.02568,-125.59133,13.67834,5.87781,-3.04593,-7.22068,1.00457,-4.0487,5.13847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7785,1.626091,0.768205,0.857886,-0.59358,2.88276,0.22923,-3.39448,4.8548,3.83161,61.62395,1.75672,63.15863,-3.31451,85.66177,-11.60789,4.87127,7.08252,-12.4853,3.83213,71.3782,-2.59199,High,High,High,,,High,High,High
6,10/28/2022,59:07.5,3,2,"Dueck, Owen",,Left,CAL_MUS,"Shimao, Tate",,Right,CAL_MUS,Undefined,1,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.99664,-1.833087,3.209818,2489.463041,169.234316,11:45,5.95074,-0.92652,5.39161,-17.55048,21.81769,-3.86177,2.76688,1.76318,77.11072,-5.193859,2.525031,0.45159,,,,,,,,,,,,3.00599,11.97831,0.64239,50,5.77513,-6.80007,-124.30387,-4.48508,4.6124,29.404,-13.79446,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,bf2604b0-570b-11ed-bfbd-1fafa06de6ca,83.46614,,,8.88592,,,,,,,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,59:07.5,2022-10-28T14:59:07.5430000-07:00,2022-10-28T21:59:07.5430000Z,,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,cc89ed71-06a2-4b8f-be8b-b12e76a7c64c,55.10391,-125.50538,14.702,5.94688,-3.9214,-6.89723,0.9241,-6.98854,2.3062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.29974,2.121028,0.812288,1.30874,0.50789,2.68363,-1.80316,-1.15566,5.42805,1.52927,127.27808,-0.46271,-0.10094,-1.01628,109.77094,-9.06221,5.44597,10.56556,-11.53779,1.47627,-4.66862,2.68006,High,High,High,,,High,High,High
7,10/28/2022,59:53.0,3,3,"Dueck, Owen",,Left,CAL_MUS,"Shimao, Tate",,Right,CAL_MUS,Undefined,1,Top,1,2,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.46587,-2.247284,3.586531,1582.800505,142.314849,10:45,5.79866,-1.27673,5.29813,-32.40482,15.85694,-10.9226,0.98312,1.18474,70.49606,-8.225599,1.650843,0.500004,,,,,,,,,,,,6.65095,9.12469,0.95875,50,5.57065,-6.60514,-112.05591,-5.41617,8.3703,22.17572,-20.69049,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,da35f760-570b-11ed-bfbd-1fafa06de6ca,75.38435,,,6.96981,,,,,,,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,59:53.0,2022-10-28T14:59:52.9570000-07:00,2022-10-28T21:59:52.9570000Z,,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,561b4904-bb2d-4932-99f2-0170d89d0294,55.20201,-113.0807,11.08786,5.79886,-4.46002,-10.34524,1.27292,-6.99195,4.18515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,10/28/2022,00:12.6,3,4,"Dueck, Owen",,Left,CAL_MUS,"Shimao, Tate",,Right,CAL_MUS,Undefined,1,Top,1,3,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,2,,85.06469,-1.594505,2.297318,2468.657886,165.243936,11:30,5.92459,-0.84365,5.4365,-18.99525,20.94824,-5.12819,2.84689,0.88148,76.58086,-5.211676,1.385802,0.454877,78.29155,4.777241,-37.001034,3846.779948,,,,70.45469,68.02552,-40.271274,0.644663,3.33106,11.48568,0.6439,50,5.77086,-4.72051,-123.14612,-3.98894,5.03366,28.09167,-14.81767,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,e5fb6cb0-570b-11ed-bfbd-1fafa06de6ca,82.86284,3.82689,,8.48383,,,,1.81229,2.82309,-1.06752,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,00:12.6,2022-10-28T15:00:12.5870000-07:00,2022-10-28T22:00:12.5870000Z,GroundBall,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,6d6e3086-b087-4b61-88b7-501c3c94a457,55.06075,-124.2952,14.04584,5.92163,-3.38283,-7.40884,0.84121,-4.92641,2.51683,,1.81229,91.38543,-18.9148,3.80726,-0.81596,0.12913,-0.02108,0.00318,-0.00028,2.82309,9.56306,-23.34921,3.02683,-0.62358,0.12462,-0.02262,0.00423,-0.00056,-1.06752,-68.86645,-1.41194,2.36656,-0.878,0.26309,-0.06688,0.01569,-0.00225,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,10/28/2022,01:02.9,4,1,"Dueck, Owen",,Left,CAL_MUS,"Painter, Jack",1000114582,Right,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.53885,-2.986485,1.553899,2440.459185,168.207783,11:30,5.89857,-0.9016,5.24448,-20.2406,20.3217,-3.93977,1.40157,0.23081,76.66638,-6.78531,0.855352,0.458387,,,,,,,,,,,,2.45225,11.50398,0.76189,50,5.60956,-3.14894,-122.35407,-7.01893,3.67969,26.42629,-14.91174,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,03e53350-570c-11ed-bfbd-1fafa06de6ca,82.22834,,,7.87247,,,,,,,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,01:02.9,2022-10-28T15:01:02.8990000-07:00,2022-10-28T22:01:02.8990000Z,,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,56664242-daeb-421b-82de-2979b73c201f,55.25348,-123.48351,13.21315,5.89593,-6.38161,-7.45587,0.89984,-3.30621,1.83985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,10/28/2022,01:23.5,4,2,"Dueck, Owen",,Left,CAL_MUS,"Painter, Jack",1000114582,Right,CAL_MUS,Undefined,1,Top,1,0,1,Slider,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,,75.89472,-1.449761,2.316113,2165.685902,292.535107,3:45,5.82973,-0.90053,4.9486,-53.71948,-2.55914,10.56158,-0.01828,2.16945,69.31484,-11.100454,4.182523,0.5148,73.85967,-14.642838,-172.292926,,,,,4.53395,8.65665,-30.470746,0.054637,-4.59485,-0.52429,0.66618,50,5.64406,-4.84526,-109.87687,-4.61512,-5.5094,22.95475,-32.80267,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221028-BaggettStadium-Private-1,103842a0-570c-11ed-bfbd-1fafa06de6ca,73.21769,1.49897,,6.57987,,,,,,,82f6954b-c0c4-4378-a06c-84c3d0704fa2,10/28/2022,01:23.5,2022-10-28T15:01:23.5000000-07:00,2022-10-28T22:01:23.5000000Z,GroundBall,v3,471251,471251,,"Tishenkel, ",,Undefined,CAL_MUS,acc3d345-665d-4d20-aa2e-91654c3358d4,55.55432,-111.03118,11.47738,5.83466,-2.96559,-16.40134,0.90287,-4.56822,-2.7547,,9.59466,-104.0547,,,,,,,,1.49941,-27.43514,,,,,,,,-1.52954,-14.08183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
