PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-11-13,10:44:38.18,1,1,"Larkin, Noah",1000114574,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,0,0,Cutter,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.84731,-1.649438,3.621649,2211.350708,151.761062,11:00,6.00266,-2.42828,5.51498,-20.58422,22.35037,-10.99898,2.74144,0.0462,73.11118,-5.621488,1.667036,0.471602,,,,,,,,,,,,6.86374,12.35879,2.11962,50,5.8456,-7.08598,-119.50029,-3.99903,9.57454,30.59944,-14.93419,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,3a2f08e0-6383-11ed-934e-ad40741a2ca5,79.92434,,,9.73613,,,,,,,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:44:38.18,2022-11-13T10:44:38.1810380-08:00,2022-11-13T18:44:38.1810380Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,b1ef66e5-ce90-49cb-aa36-732929170da7,54.97658,-120.76787,15.29972,5.99845,-3.38038,-7.46709,2.42137,-7.48261,4.78727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-11-13,10:44:53.10,1,2,"Larkin, Noah",1000114574,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,0,1,Cutter,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.51638,-2.217266,3.903651,2075.890658,158.127045,11:15,6.11264,-2.18637,5.58052,-18.49521,23.63064,-8.75587,2.49473,0.7354,73.84085,-5.808238,2.346988,0.467139,,,,,,,,,,,,5.84268,13.21709,1.85579,50,5.90999,-7.83683,-120.42183,-5.13937,8.29168,30.68832,-13.41696,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,43168b90-6383-11ed-934e-ad40741a2ca5,80.68792,,,9.67553,,,,,,,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:44:53.10,2022-11-13T10:44:53.1073228-08:00,2022-11-13T18:44:53.1073228Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,53c5eb2c-7d41-4f08-ab50-71ec9a9e6262,54.91113,-121.66694,15.34416,6.10747,-4.59501,-6.70848,2.18058,-8.17325,4.14584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-11-13,10:45:09.87,1,3,"Larkin, Noah",1000114574,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,0,2,Cutter,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.34063,-1.36067,2.276656,2170.523751,130.723519,10:15,5.94367,-2.47776,5.23671,-23.88824,17.37072,-18.28257,2.67279,-1.86026,75.36858,-5.856403,-0.963931,0.462307,68.54048,54.116725,55.512227,4241.596792,48.61355,81.09737,98.67449,208.45618,199.24094,66.011318,4.333081,9.91745,9.59973,2.2825,50,5.80144,-4.04511,-121.97953,-3.66913,14.58017,29.41113,-18.06097,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,4d0aea60-6383-11ed-934e-ad40741a2ca5,81.53117,81.20134,,8.97204,,,,1.8269,2.82505,1.90964,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:45:09.87,2022-11-13T10:45:09.8772172-08:00,2022-11-13T18:45:09.8772172Z,Popup,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,670a836d-a01f-4377-b672-4485645be654,55.26003,-123.24128,14.70557,5.94223,-2.89431,-9.03049,2.46946,-4.6706,7.29009,217.776267,1.83135,33.24333,-9.53349,1.97314,0.69163,-0.63457,0.19863,-0.02934,0.00169,2.82452,81.44974,-24.95093,2.47768,-0.23246,-0.08971,0.04474,-0.00802,0.00052,1.9093,48.57604,-2.50874,0.61524,-0.20564,0.09053,-0.02737,0.0043,-0.00027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,2022-11-13,10:45:34.09,1,4,"Larkin, Noah",1000114574,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,0,2,Cutter,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,,84.33141,-2.356362,3.250285,2294.304698,142.111647,10:45,5.98965,-2.54782,5.36839,-20.33663,20.62655,-14.82139,2.08071,-0.73205,75.70812,-6.215365,0.62062,0.460647,87.58342,35.74084,42.242666,4511.574343,74.92782,60.59187,80.53449,297.44542,199.40976,52.662404,4.021691,8.52032,11.57898,2.26694,50,5.76417,-6.28298,-121.88954,-5.63114,12.57596,28.1812,-15.08346,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,5b7d0920-6383-11ed-934e-ad40741a2ca5,81.82501,68.22785,,8.6233,,,,1.65579,1.90412,0.54311,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:45:34.09,2022-11-13T10:45:34.0926668-08:00,2022-11-13T18:45:34.0926668Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,02cfb348-f522-4b1a-806f-90eff3fcfced,55.12881,-123.06963,14.0906,5.98675,-4.99952,-7.54173,2.54106,-6.80959,6.28798,,1.65343,77.24749,-19.9011,6.36237,-2.01638,0.69988,-0.19548,0.03147,-0.00206,1.90576,74.99468,-24.37585,2.04948,-0.10296,-0.06248,0.01447,0.00018,-0.00021,0.54305,70.09759,-4.51271,0.59943,-0.12715,0.06861,-0.02534,0.00464,-0.00033,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2022-11-13,10:45:57.92,1,5,"Larkin, Noah",1000114574,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,0,2,Cutter,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.15684,0.155823,3.541408,2179.039897,148.646108,11:00,5.98202,-2.45805,5.47719,-20.32363,21.89533,-12.31264,4.43448,-0.16603,73.91653,-3.751999,1.355158,0.467654,,,,,,,,,,,,7.37638,11.38804,2.15511,50,5.98258,-6.89946,-120.136,-0.23065,10.50615,28.78827,-15.9541,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,69af5fc0-6383-11ed-934e-ad40741a2ca5,80.5989,,,9.24031,,,,,,,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:45:57.92,2022-11-13T10:45:57.9284684-08:00,2022-11-13T18:45:57.9284684Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,c8a18b0f-75de-4e4b-8d64-b1108b3c8f22,55.01617,-121.33208,14.39413,5.9784,0.4322,-7.97705,2.45083,-7.33596,5.25308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-11-13,10:46:14.66,1,6,"Larkin, Noah",1000114574,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,1,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,78.53783,-1.507645,4.086408,1711.095557,109.002636,9:45,5.70896,-2.49163,5.37175,-38.8264,8.99449,-20.29875,1.05595,-0.34533,70.0225,-8.689584,0.482421,0.497714,72.08841,41.859257,-1.858473,4312.994541,109.73967,70.65077,7.56075,243.17002,243.17002,9.564866,4.450421,11.79213,5.59445,2.14002,50,5.54644,-7.29311,-113.36379,-4.24237,14.85336,26.91167,-25.12726,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,73a915c0-6383-11ed-934e-ad40741a2ca5,75.73108,73.59046,,8.51533,,,,3.48024,1.43648,0.37917,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:46:14.66,2022-11-13T10:46:14.6607820-08:00,2022-11-13T18:46:14.6607820Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,bda730ae-6c6e-4555-95de-9633004c1752,55.12635,-114.57428,13.45584,5.71184,-3.11214,-12.56363,2.48309,-7.96121,7.42668,208.818513,3.48198,78.66243,-13.89312,3.3171,-0.39124,-0.0294,0.01662,-0.00184,5E-05,1.43656,70.54769,-19.15367,1.12095,-0.01304,-0.1021,0.04205,-0.00711,0.00044,0.37856,-2.54014,5.6284,-1.20123,0.152,-0.00665,0.0009,-0.00052,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2022-11-13,10:46:49.48,2,1,"Larkin, Noah",1000114574,Left,CAL_MUS,"Fenn, Ryan",1000199112,Right,CAL_MUS,Undefined,1,Top,1,0,0,Cutter,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,83.28209,-0.667624,3.519362,2235.318615,152.719406,11:00,6.07929,-2.5502,5.48831,-21.86206,19.96434,-9.47032,3.63165,-0.04271,74.58723,-4.824324,1.837271,0.465475,,,,,,,,,,,,5.8841,10.69449,2.24784,50,6.0064,-6.99256,-120.38726,-2.04021,8.47066,27.52821,-16.7784,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,887de110-6383-11ed-934e-ad40741a2ca5,80.97625,,,8.69486,,,,,,,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:46:49.48,2022-11-13T10:46:49.4874316-08:00,2022-11-13T18:46:49.4874316Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,df6355df-c4e8-4c36-bd3a-ec84108a7b26,55.00541,-121.52643,13.7641,6.07646,-1.34589,-8.3892,2.54446,-7.34309,4.23533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-11-13,10:47:03.96,2,2,"Larkin, Noah",1000114574,Left,CAL_MUS,"Fenn, Ryan",1000199112,Right,CAL_MUS,Undefined,1,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.37242,-1.396568,4.666018,1536.394954,104.440721,9:30,5.70426,-2.49579,5.33169,-42.73676,5.77811,-15.64733,0.82787,0.58802,70.334,-9.204126,1.893484,0.501313,,,,,,,,,,,,9.40142,3.78575,2.08534,50,5.5469,-8.52488,-111.82475,-4.13152,11.74994,22.60726,-27.44259,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,9115e430-6383-11ed-934e-ad40741a2ca5,75.18747,,,7.03841,,,,,,,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:47:03.96,2022-11-13T10:47:03.9673548-08:00,2022-11-13T18:47:03.9673548Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,1ae06c68-42aa-41b7-a97a-cac0972b830a,55.16902,-112.86492,11.30363,5.70795,-2.86888,-13.72129,2.49001,-9.0655,5.87497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-11-13,10:47:19.88,2,3,"Larkin, Noah",1000114574,Left,CAL_MUS,"Fenn, Ryan",1000199112,Right,CAL_MUS,Undefined,1,Top,1,2,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.22081,-0.362846,5.294285,1658.246252,99.596413,9:15,5.71355,-2.57297,5.39867,-44.70758,4.5276,-17.51462,1.64643,0.943,70.08149,-8.508093,2.193015,0.505021,,,,,,,,,,,,10.30048,2.80862,2.11248,50,5.64946,-9.55883,-110.26888,-2.14517,12.70667,19.25707,-28.70933,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,9a9205c0-6383-11ed-934e-ad40741a2ca5,74.63544,,,6.13932,,,,,,,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:47:19.88,2022-11-13T10:47:19.8853836-08:00,2022-11-13T18:47:19.8853836Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,ff71d7eb-c17c-48ab-84b3-e287bcdfb68a,55.10353,-111.15658,9.62853,5.71784,-0.82175,-14.35467,2.56661,-10.14456,6.35334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-11-13,10:47:36.52,2,4,"Larkin, Noah",1000114574,Left,CAL_MUS,"Fenn, Ryan",1000199112,Right,CAL_MUS,Undefined,1,Top,1,2,1,Cutter,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.23285,-0.603341,2.19861,2243.251359,144.02472,10:45,6.0651,-2.30847,5.56911,-22.51804,18.60662,-12.48859,3.62455,-1.29437,75.52478,-4.850036,-0.02786,0.461554,,,,,,,,,,,,6.91662,9.98067,2.12704,50,5.99855,-4.10652,-120.66675,-1.94495,10.13118,24.91358,-17.55476,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221113-BaggettStadium-Private-1,a477e5a0-6383-11ed-934e-ad40741a2ca5,81.66416,,,7.70807,,,,,,,8f0240db-49cb-41e2-83e8-f4afecc68a64,2022-11-13,18:47:36.52,2022-11-13T10:47:36.5261516-08:00,2022-11-13T18:47:36.5261516Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,b6d61605-cdbe-4340-9930-32862f0c8f91,54.92785,-121.67993,12.45679,6.06313,-1.23104,-8.77738,2.30242,-4.51853,5.06559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
