PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-11-12,10:56:46.35,1,1,"Weston, Travis",1000024904,Left,CAL_MUS,"Fenn, Ryan",1000199112,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,84.57221,-1.229493,2.124167,2214.794768,144.128534,10:45,5.64073,-1.83293,5.3118,-23.67379,16.57792,-10.98631,2.5129,-0.75374,76.78057,-5.650029,0.174448,0.456629,93.60958,9.518719,12.565669,3316.689101,105.56584,14.25718,30.91564,223.63251,223.63251,19.920428,2.163806,6.16343,9.08304,1.6486,50,5.51249,-4.07619,-122.56702,-3.40794,9.30409,25.9561,-18.46263,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,bfe3fef0-62bb-11ed-8492-072894694bd7,82.54495,14.4009,,7.79165,,,,1.40421,2.52636,0.77517,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,18:56:46.35,2022-11-12T10:56:46.3566378-08:00,2022-11-12T18:56:46.3566378Z,LineDrive,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,7727e215-88a4-4d73-af2c-41a6cd289a49,55.1872,-123.66064,12.97805,5.63969,-2.63005,-9.23132,1.8286,-4.4682,4.65205,226.863994,1.40421,132.15922,-24.33446,5.11695,-0.8164,0.0065,0.05144,-0.01609,0.00179,2.52637,22.70597,-10.33511,-0.58566,-0.1002,0.31044,-0.17148,0.0452,-0.00479,0.77517,29.4596,5.18674,-1.9159,0.237,0.18306,-0.12692,0.0349,-0.00375,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
2,2022-11-12,10:57:18.62,2,1,"Weston, Travis",1000024904,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.94535,2.682345,0.63824,2293.60006,323.621959,4:45,5.72103,-1.85514,4.82241,-67.41303,-12.03973,10.2767,2.64594,-0.3942,66.407,-9.44925,2.448977,0.535577,,,,,,,,,,,,-4.83177,-6.16233,1.78247,50,5.92907,-1.58552,-105.64964,2.58697,-5.38839,20.23702,-39.04624,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,d32495b0-62bb-11ed-8492-072894694bd7,70.37731,,,6.53835,,,,,,,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,18:57:18.62,2022-11-12T10:57:18.6210000-08:00,2022-11-12T18:57:18.6210000Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,3ca93be8-5395-47a6-9de4-792633e8b1b5,55.68019,-106.73212,10.11851,5.73484,4.67557,-19.52312,1.85957,-1.29729,-2.6942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.14925,1.975561,0.703539,1.272021,-0.7189,2.28031,0.30152,-0.69738,5.16918,1.27647,127.27856,-0.44296,5.22575,-0.57198,112.62788,-9.61222,5.1985,11.21553,-12.32664,1.20212,-1.75006,3.91225,High,High,High,,,High,High,High
3,2022-11-12,10:58:01.72,2,2,"Weston, Travis",1000024904,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.12454,0.627492,2.037997,2367.234904,318.105355,4:30,5.7785,-1.80106,5.11971,-63.86334,-9.36965,10.08091,1.04804,0.95958,66.95113,-10.883662,3.825287,0.531306,,,,,,,,,,,,-4.41933,-4.47536,1.60094,50,5.78724,-4.14594,-106.00417,-0.95034,-4.95295,20.66294,-37.18978,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,ecd7de90-62bb-11ed-8492-072894694bd7,70.94304,,,6.17341,,,,,,,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,18:58:01.72,2022-11-12T10:58:01.7288234-08:00,2022-11-12T18:58:01.7288234Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,1159d9e4-16b9-4dd5-a82e-404168db96ee,55.38352,-107.04841,10.33147,5.78778,0.92912,-18.59489,1.80414,-3.89563,-2.47647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-11-12,10:58:20.96,2,3,"Weston, Travis",1000024904,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,75.40265,0.048048,2.959128,1746.4354,107.837915,9:30,5.42491,-2.2359,5.18354,-42.20577,9.08819,-22.39446,1.95302,-1.31547,68.18222,-7.705645,-1.007009,0.515471,,,,,,,,,,,,12.0689,5.06646,1.97838,50,5.39786,-4.75384,-109.14114,-1.27402,14.33575,21.93767,-26.156,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,f84b3c40-62bb-11ed-8492-072894694bd7,73.12227,,,7.22044,,,,,,,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,18:58:20.96,2022-11-12T10:58:20.9620010-08:00,2022-11-12T18:58:20.9620010Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,02804963-f6f3-4f5b-871b-256aa607b0e0,55.31496,-110.20428,10.96884,5.42888,-0.00645,-13.078,2.22559,-5.44857,7.16788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-11-12,10:58:41.90,2,4,"Weston, Travis",1000024904,Left,CAL_MUS,"King, Wyatt",1000133912,Right,CAL_MUS,Undefined,1,Top,0,1,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,75.5965,0.708542,2.794294,1756.688734,104.744671,9:30,5.50631,-2.2175,5.26961,-43.68128,7.14634,-20.1521,2.53261,-1.26989,68.34543,-7.322062,-0.779404,0.513123,85.30604,27.903517,-4.580322,2896.436944,109.84104,50.36915,-5.90925,319.68336,317.1133,-2.330306,4.316593,11.06241,3.82323,1.97769,50,5.53919,-4.57165,-109.47535,-0.04497,13.21725,22.12012,-27.60608,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,04cc6070-62bc-11ed-8492-072894694bd7,73.45697,62.10167,,7.25107,,,,2.74554,2.71126,1.25101,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,18:58:41.90,2022-11-12T10:58:41.9015210-08:00,2022-11-12T18:58:41.9015210Z,LineDrive,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,c854978f-b44e-4a5b-b5b0-0f6be28b2f4e,55.23079,-110.52721,11.06006,5.51012,1.26776,-13.80304,2.21003,-5.20016,6.60863,187.657062,2.74557,110.21848,-18.49864,4.42077,-0.92874,0.20891,-0.0465,0.00689,-0.00043,2.71233,58.519,-14.97737,-0.00373,0.40983,-0.24795,0.07661,-0.01164,0.00069,1.25099,-8.82972,2.92639,-0.7448,0.15914,-0.03415,0.00706,-0.001,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2022-11-12,10:59:30.77,3,1,"Weston, Travis",1000024904,Left,CAL_MUS,"Villegas, Collin",1000083288,Right,CAL_MUS,Undefined,1,Top,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.7507,-0.564152,2.862398,2268.759445,128.921945,10:15,5.61919,-1.77348,5.48533,-23.02545,17.23265,-19.46222,3.17191,-0.71503,76.04048,-4.916573,-0.600447,0.456665,,,,,,,,,,,,10.64319,9.27693,1.53555,50,5.55455,-5.27723,-122.66129,-1.92142,15.92644,28.2946,-18.29204,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,21dc68e0-62bc-11ed-8492-072894694bd7,82.53843,,,8.71022,,,,,,,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,18:59:30.77,2022-11-12T10:59:30.7753002-08:00,2022-11-12T18:59:30.7753002Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,2b86cb9a-629d-460d-ad90-b17899ddc070,55.01073,-123.81173,14.1473,5.61756,-1.17767,-9.14602,1.76328,-5.9248,7.96322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-11-12,10:59:47.11,3,2,"Weston, Travis",1000024904,Left,CAL_MUS,"Villegas, Collin",1000083288,Right,CAL_MUS,Undefined,1,Top,1,1,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.29496,-0.26139,3.566641,1814.015484,104.409205,9:30,5.44438,-2.20417,5.26136,-43.96743,7.64713,-22.04005,1.53437,-0.68561,67.79898,-8.344635,-0.340766,0.51708,,,,,,,,,,,,12.17595,4.48827,1.89405,50,5.3885,-5.91825,-108.87321,-1.91037,14.31293,22.79289,-26.89804,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,2ba28bc0-62bc-11ed-8492-072894694bd7,72.89482,,,7.49598,,,,,,,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,18:59:47.11,2022-11-12T10:59:47.1111210-08:00,2022-11-12T18:59:47.1111210Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,3ee237a1-ffd7-4d5d-9b26-7e9e676ba443,55.23661,-109.96405,11.39645,5.44912,-0.62307,-13.44902,2.19368,-6.60324,7.15647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-11-12,11:00:05.21,3,3,"Weston, Travis",1000024904,Left,CAL_MUS,"Villegas, Collin",1000083288,Right,CAL_MUS,Undefined,1,Top,1,1,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,1,,76.04854,-0.342012,3.80019,1753.299331,111.907427,9:45,5.44408,-2.10776,5.5189,-40.01006,9.89134,-19.99371,1.78942,-0.21545,68.69902,-7.743435,0.241639,0.508426,98.04403,28.41359,-2.859293,3611.713718,109.99445,56.18194,-1.09807,374.32733,374.32733,3.921247,5.041712,11.42666,5.59425,1.7906,50,5.38765,-6.56395,-110.05471,-1.88412,13.77822,22.60333,-25.42854,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,366d2650-62bc-11ed-8492-072894694bd7,74.13556,83.31412,,7.34952,,,,3.09738,1.97664,0.24082,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,19:00:05.21,2022-11-12T11:00:05.2176426-08:00,2022-11-12T19:00:05.2176426Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,bf3a0c00-abf5-490f-83ba-6fcc6d1757a0,54.98125,-111.07306,11.30166,5.44673,-0.73849,-12.71427,2.10031,-7.1847,6.88911,198.814918,3.099,126.28234,-25.43792,6.12135,-1.14395,0.17488,-0.02391,0.00261,-0.00014,1.97737,68.41029,-14.49317,-0.38333,0.39408,-0.15915,0.03988,-0.00523,0.00027,0.24021,-6.29333,6.44838,-1.8321,0.35675,-0.0451,0.00324,-0.00012,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,2022-11-12,11:00:46.20,4,1,"Weston, Travis",1000024904,Left,CAL_MUS,"Cloyd, Evan",1000131950,Right,CAL_MUS,Undefined,1,Top,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,85.02985,-2.11748,2.710205,2321.844474,144.388825,10:45,5.61051,-1.67289,5.44402,-21.36489,18.54249,-12.23701,1.84434,-0.15312,76.79156,-6.144202,0.534375,0.454672,91.30202,32.200637,-12.454939,2858.223331,107.4516,63.14105,-23.53792,360.55921,358.1818,-13.047794,5.13866,7.06193,10.43981,1.44209,50,5.40894,-5.30936,-123.08322,-5.21968,10.68422,27.56727,-16.37933,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,4edddd10-62bc-11ed-8492-072894694bd7,82.90035,87.63556,,8.23829,,,,2.5171,1.9457,0.17062,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,19:00:46.20,2022-11-12T11:00:46.2032938-08:00,2022-11-12T19:00:46.2032938Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,37c9e866-fbae-48f2-a88b-3b9527191658,55.05488,-124.21021,13.78364,5.60864,-4.55007,-8.18966,1.66807,-5.74615,5.34211,177.565862,2.5206,110.57613,-20.32454,4.55981,-0.63486,0.02662,0.0059,-0.00077,2E-05,1.9439,71.38593,-15.90399,0.50496,0.00635,-0.0482,0.02009,-0.00329,0.00019,0.16994,-24.42475,3.92091,-0.83841,0.10977,-0.00308,-0.00123,0.00013,-0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
10,2022-11-12,11:01:18.66,5,1,"Weston, Travis",1000024904,Left,CAL_MUS,"Casillas, Aaron",1000084580,Right,CAL_MUS,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.89719,-2.005661,1.976007,2265.287029,136.773055,10:30,5.61353,-1.79233,5.35753,-22.22371,17.19576,-14.75009,1.8787,-1.16761,77.1639,-6.188083,-0.644899,0.451884,,,,,,,,,,,,7.97489,9.698,1.62523,50,5.41783,-3.62209,-124.2723,-5.06427,12.23992,29.21429,-17.28952,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20221112-BaggettStadium-Private-1,62357e40-62bc-11ed-8492-072894694bd7,83.41181,,,8.7333,,,,,,,d4e73a4b-0819-4c15-8843-7f77476d20e8,2022-11-12,19:01:18.66,2022-11-12T11:01:18.6679338-08:00,2022-11-12T19:01:18.6679338Z,,v3,471251,471251,,"Stafford, Ryan",1000070790,Right,CAL_MUS,f4c0487b-2486-4cb4-bfa2-2a822e102607,55.13764,-125.47426,14.60714,5.61156,-4.35293,-8.64476,1.78461,-4.12567,6.11996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
